File_ID,Texto_Espanhol,Traducao_PTBR
dlg_dialoghi_es.json data[43][175][0],"¡¡¡No, [font=Bold]por favor[/font]!!!","Não, por favor!!!"
dlg_dialoghi_es.json data[43][180][0],"Entonces, la [font=Bold]iglesia[/font] me capturó y me [font=Bold]encerró[/font] hasta que Lila y Bandar me rescataron...",Então a igreja me capturou e me trancou até que Lila e Bandar me resgataram...
dlg_dialoghi_es.json data[43][185][0],Exacto.,Exato.
dlg_dialoghi_es.json data[43][190][0],[font=Bold]Pasiva[/font].,[font=Bold]Passiva[/font].
dlg_dialoghi_es.json data[43][195][0],Tanto...,Muito...
dlg_dialoghi_es.json data[44][0][0],"En cualquier caso, aquí tiene. ¡Una infusión de podla!","De qualquer forma, aqui está. Uma infusão de podla!"
dlg_dialoghi_es.json data[44][1][0],"En cualquier caso, aquí tiene. ¡Una infusión de chaal!","De qualquer forma, aqui está. Uma infusão de chaal!"
dlg_dialoghi_es.json data[44][2][0],"En cualquier caso, aquí tiene. ¡Una infusión de coyala!","De qualquer forma, aqui está. Uma infusão de coyala!"
dlg_dialoghi_es.json data[44][5][0],"Según mis pronósticos, hay [font=Bold]344 asteroides[/font] con posibilidades de impactar contra la colonia en los próximos 20 años. Todos ellos potencialmente [font=Bold]destructivos[/font].","Segundo minhas previsões, existem 344 asteroides com potencial para impactar a colônia nos próximos 20 anos. Todos eles são potencialmente destrutivos."
dlg_dialoghi_es.json data[44][14][0],Ahora parece todo tan tranquilo. Me pregunto qué bando habrá ganado...,Tudo parece tão calmo agora. Fico me perguntando qual lado venceu...
dlg_dialoghi_es.json data[44][32][0],Ya veremos.,Veremos.
dlg_dialoghi_es.json data[44][41][0],Tomoto...,Tomate...
dlg_dialoghi_es.json data[44][50][0],Pero ya nos hemos visto allí... así que...,Mas nós já nos encontramos lá... então...
dlg_dialoghi_es.json data[44][73][0],Nunca sabes dónde estás.  Siempre parece que hayas aparecido [font=Bold]de la nada[/font].,Você nunca sabe onde está. Parece sempre que você surgiu do nada.
dlg_dialoghi_es.json data[44][85][0],Gracias por la historia.,Obrigado pela história.
dlg_dialoghi_es.json data[44][101][0],¿Por qué no puedes irte?,Por que você não pode ir embora?
dlg_dialoghi_es.json data[44][102][0],¿Te gusta este sitio?,Você gosta deste site?
dlg_dialoghi_es.json data[44][110][0],"Siempre [font=Bold]mal humor[/font]. Aunque tener [font=Bold]razones[/font], yo suponer.",Sempre de mau humor. Embora eu imagine que tenha meus motivos.
dlg_dialoghi_es.json data[44][118][0],"Ahora, [font=Bold]frenar[/font].","Agora, [font=Bold]freie[/font]."
dlg_dialoghi_es.json data[44][123][0],"Bien, ¡porque nos estamos quedando sin tiempo!","Ótimo, porque estamos ficando sem tempo!"
dlg_dialoghi_es.json data[44][125][0],Fácil. [font=Bold]Yo abrir[/font]. Nos salir.,Fácil. Eu abro. Nós vamos embora.
dlg_dialoghi_es.json data[44][140][0],Vamos a mirar; quizá encontremos algo.,Vamos dar uma olhada; talvez encontremos algo.
dlg_dialoghi_es.json data[44][150][0],O si prefieren [font=Bold]otra almohada[/font].  Preguntarles qué tal el día...,"Ou, se preferirem outro travesseiro, pergunte como foi o dia deles..."
dlg_dialoghi_es.json data[44][158][0],Ya casi... [font=Sus]bzzz[/font]...,Quase lá... [font=Sus]bzzz[/font]...
dlg_dialoghi_es.json data[44][175][0],"[font=Bold]Maldito hereje, ¿qué le has hecho?[/font]","[font=Bold]Seu herege maldito, o que você fez com ele?[/font]"
dlg_dialoghi_es.json data[44][180][0],"La [font=Bold]tarde siguiente[/font], Lila me invitó a [font=Bold]su casa[/font]. Me habló de su padre... y de cómo murió.","Na tarde seguinte, Lila me convidou para sua casa. Ela me contou sobre seu pai... e como ele morreu."
dlg_dialoghi_es.json data[44][185][0],Cada vez tenía que entender dónde y cuándo estaba antes de que se produjese el siguiente salto.,"A cada salto, ele precisava entender onde e quando estava antes que o próximo ocorresse."
dlg_dialoghi_es.json data[44][190][0],Lila...,Lilás...
dlg_dialoghi_es.json data[45][0][0],[font=Bold]¡Uau![/font] ¡Menudo [font=Bold]petardazo[/font]!,[font=Bold]Uau![/font] Que [font=Bold]estrondo[/font] incrível!
dlg_dialoghi_es.json data[45][1][0],[font=Bold]¡Uau![/font] ¡Menudo [font=Bold]petardazo[/font]!,[font=Bold]Uau![/font] Que [font=Bold]estrondo[/font] incrível!
dlg_dialoghi_es.json data[45][2][0],[font=Bold]¡Uau![/font] ¡Menudo [font=Bold]petardazo[/font]!,[font=Bold]Uau![/font] Que [font=Bold]estrondo[/font] incrível!
dlg_dialoghi_es.json data[45][5][0],"Pronto, la [font=Bold]lluvia ácida[/font] corroerá hasta el último rincón de la colonia. Los escudos se han deteriorado hasta un punto irreparable.","Em breve, a chuva ácida corroerá cada canto da colônia. Os escudos deterioraram-se irreparavelmente."
dlg_dialoghi_es.json data[45][12][0],"¡En el nombre de Nohiak, ¿de qué estás hablando?!","Em nome de Nohiak, do que você está falando?!"
dlg_dialoghi_es.json data[45][14][0],Debes de haberte confundido. ¿De qué guerra hablas?,Você deve estar enganado. De que guerra você está falando?
dlg_dialoghi_es.json data[45][32][0],"Venga, vayamos a ver a [font=Bold]Tomoto[/font] para acabar con esto.","Vamos lá, vamos ver o [font=Bold]Tomoto[/font] para pôr um fim nisso."
dlg_dialoghi_es.json data[45][41][0],"Teníamos un trato. Además, te conviene ayudarnos.","Tínhamos um acordo. Além disso, é do seu interesse nos ajudar."
dlg_dialoghi_es.json data[45][50][0],Así que ahora estamos...,Então agora estamos...
dlg_dialoghi_es.json data[45][73][0],"Y despareces de forma igual de misteriosa, como si no fuese nada.","E você desaparece da mesma forma misteriosa, como se nada tivesse acontecido."
dlg_dialoghi_es.json data[45][85][0],De nada.,De nada.
dlg_dialoghi_es.json data[45][102][0],No... Lo odio. Pero para salir de aquí hace falta muchísimo dinero...,Não... Eu detesto isso. Mas sair daqui custa muito dinheiro...
dlg_dialoghi_es.json data[45][109][0],¿Conoces alguna de las razones?,Você sabe algum dos motivos?
dlg_dialoghi_es.json data[45][110][0],"Sí, tiene mucho carácter.","Sim, ela tem muita personalidade."
dlg_dialoghi_es.json data[45][113][0],¡Buenos días!,Bom dia!
dlg_dialoghi_es.json data[45][118][0],Bueno. Ahora pala alineada con dinamo.,"Certo. Agora, a pá está alinhada com o dínamo."
dlg_dialoghi_es.json data[45][125][0],Uf...,Ufa...
dlg_dialoghi_es.json data[45][150][0],Me entra [font=Bold]ansiedad[/font] solo de hablar del tema.,"Só de falar sobre o assunto, já fico ansioso."
dlg_dialoghi_es.json data[45][158][0],[font=Sus]Bzzz... [/font]parece un [font=Bold]busto[/font]... [font=Sus]bzzz[/font]... -güedad...,[font=Sus]Bzzz... [/font]parece um [font=Bold]busto[/font]... [font=Sus]bzzz[/font]... -güedad...
dlg_dialoghi_es.json data[45][175][0],[font=Bold]¡Guardias! ¡¡¡Guardias!!![/font],Guardas! Guardas!!!
dlg_dialoghi_es.json data[45][180][0],"Entonces, intentó... [font=Bold]besarme[/font]. Pero cuando me negué, me echó de allí, abrumada por la rabia y la vergüenza.","Então ele tentou me beijar. Mas quando eu recusei, ele me expulsou, tomado pela raiva e pela vergonha."
dlg_dialoghi_es.json data[45][185][0],Pero...,Mas...
dlg_dialoghi_es.json data[45][190][0],"Ese día, cuando tu padre y tú entrasteis en contacto con el artefacto...","Naquele dia, quando você e seu pai entraram em contato com o artefato..."
dlg_dialoghi_es.json data[45][195][0],Ya estamos.,Estamos aqui.
dlg_dialoghi_es.json data[46][0][0],"VOLVIENDO A LO QUE HABLÁBAMOS, MI PRIMA SOLÍA DECIR QUE SIN LA [font=Bold]CABEZA[/font] PODÍA PENSAR CON MÁS [font=Bold]CLARIDAD[/font]. ¿ES ESO CIERTO?","Voltando ao assunto de onde estávamos falando, minha prima costumava dizer que sem a [font=Bold]cabeça[/font] ela conseguia pensar com mais [font=Bold]clareza[/font]. Isso é verdade?"
dlg_dialoghi_es.json data[46][1][0],"VOLVIENDO A LO QUE HABLÁBAMOS, MI PRIMA SOLÍA DECIR QUE SIN LA [font=Bold]CABEZA[/font] PODÍA PENSAR CON MÁS [font=Bold]CLARIDAD[/font]. ¿ES ESO CIERTO?","Voltando ao assunto de onde estávamos falando, minha prima costumava dizer que sem a [font=Bold]cabeça[/font] ela conseguia pensar com mais [font=Bold]clareza[/font]. Isso é verdade?"
dlg_dialoghi_es.json data[46][2][0],"VOLVIENDO A LO QUE HABLÁBAMOS, MI PRIMA SOLÍA DECIR QUE SIN LA [font=Bold]CABEZA[/font] PODÍA PENSAR CON MÁS [font=Bold]CLARIDAD[/font]. ¿ES ESO CIERTO?","Voltando ao assunto de onde estávamos falando, minha prima costumava dizer que sem a [font=Bold]cabeça[/font] ela conseguia pensar com mais [font=Bold]clareza[/font]. Isso é verdade?"
dlg_dialoghi_es.json data[46][5][0],"Las [font=Bold]cortinas de demanterio[/font] no bastan para solucionar el problema. Por ejemplo, la que hay sobre mi cabeza se romperá en diez, nueve, ocho...","As cortinas de demolição não são suficientes para resolver o problema. Por exemplo, aquela que está acima da minha cabeça vai se rasgar em dez, nove, oito pedaços..."
dlg_dialoghi_es.json data[46][12][0],Eh... ¿No te acuerdas? Pero si fue [font=Bold]ayer[/font]...,Hum... Você não se lembra? Mas foi ontem...
dlg_dialoghi_es.json data[46][32][0],¿Tomoto? No parece que esté en su puesto.,Tomoto? Ele parece não estar no seu posto.
dlg_dialoghi_es.json data[46][41][0],"¿Sabes? El [font=Bold]arzobispo[/font] está justo ahí, en la plaza.  Igual le interesa conocer al culpable de cierto [font=Bold]reajuste energético[/font].","Sabe, o arcebispo está ali mesmo na praça. Ele talvez tenha interesse em conhecer o responsável por um certo reajuste energético."
dlg_dialoghi_es.json data[46][50][0],"[font=Urlato]¡ALTO AHÍ, HEREJE! ¡NO TE MUEVAS![/font]","[font=Urlato]PARE AÍ MESMO, HEREGE! NÃO SE MEXA![/font]"
dlg_dialoghi_es.json data[46][73][0],"Incluso aquí, en el [font=Bold]templo[/font], que se supone que es como un [font=Bold]hogar[/font] para ti...","Mesmo aqui, no templo, que deveria ser como um lar para você..."
dlg_dialoghi_es.json data[46][102][0],Los viajes orbitales no son tan caros.,As viagens orbitais não são tão caras assim.
dlg_dialoghi_es.json data[46][110][0],Parece que siempre está a la defensiva. Estoy intentando entender por qué.,Ele parece estar sempre na defensiva. Estou tentando descobrir por quê.
dlg_dialoghi_es.json data[46][113][0],"Bandar, [font=Bold]musgo[/font] parlante crecer en espalda de tú.","Bandar, musgo falante, cresce nas suas costas."
dlg_dialoghi_es.json data[46][118][0],Ahora soltar un poco freno y nos ver cómo gira.,Agora solte um pouco os freios e observe como ele vira.
dlg_dialoghi_es.json data[46][125][0],¿Puedes andar?,Você consegue andar?
dlg_dialoghi_es.json data[46][140][0],Esta [font=Bold]baldosa[/font]... ¡Parece que se mueve!,Este azulejo... parece que está se mexendo!
dlg_dialoghi_es.json data[46][150][0],Y luego llega el momento en el que estoy deseando que se vayan y nunca sé cómo decirlo [font=Bold]educadamente[/font].,E então chega o momento em que eu desejo que eles vão embora e nunca sei como dizer isso [font=Bold]educadamente[/font].
dlg_dialoghi_es.json data[46][158][0],¿Un qué?,Um quê?
dlg_dialoghi_es.json data[46][175][0],"¡Perdona, pero tengo mucha prisa!","Com licença, mas estou com muita pressa!"
dlg_dialoghi_es.json data[46][180][0],"La [font=Bold]mañana siguiente[/font], sí... ¡Debe de ser cuando [font=Bold]comenzó la rebelión[/font]! La gente se alzó contra la iglesia y su tiránica opresión. Lila también estaba allí...","Na manhã seguinte, sim... Deve ter sido aí que a rebelião começou! O povo se levantou contra a igreja e sua opressão tirânica. Lila também estava lá..."
dlg_dialoghi_es.json data[46][185][0],¿Por qué no me lo dijiste?,Por que você não me contou?
dlg_dialoghi_es.json data[46][190][0],"El suceso te dio el poder de crear universos, pero te dejó atrapada en un [font=Bold]bucle temporal[/font].","O evento lhe deu o poder de criar universos, mas o deixou preso em um loop temporal."
dlg_dialoghi_es.json data[46][195][0],"Entonces, ¿ahora podemos volver?","Então, podemos voltar agora?"
dlg_dialoghi_es.json data[47][0][0],Es una forma de verlo.,Essa é uma maneira de ver as coisas.
dlg_dialoghi_es.json data[47][1][0],Es una forma de verlo.,Essa é uma maneira de ver as coisas.
dlg_dialoghi_es.json data[47][2][0],Es una forma de verlo.,Essa é uma maneira de ver as coisas.
dlg_dialoghi_es.json data[47][5][0],"Vaya... Muy profético, desde luego.","Nossa... Muito profético, de fato."
dlg_dialoghi_es.json data[47][12][0],Verás... Ayer tuve una nochecita de aúpa y sigo un poquitín empanada. Debo de haberlo olvidado...,Sabe... Eu tive uma noite fantástica ontem à noite e ainda estou meio grogue. Devo ter esquecido...
dlg_dialoghi_es.json data[47][32][0],¿Qué? ¿Adónde ha ido?,O quê? Para onde ele foi?
dlg_dialoghi_es.json data[47][41][0],"¡Vale, vale! Tenía que intentarlo.","Tá bem, tá bem! Eu tinha que tentar."
dlg_dialoghi_es.json data[47][49][0],"¡Oh, no! ¡Tú otra vez!","Ah, não! Você de novo!"
dlg_dialoghi_es.json data[47][50][0],Dime por qué no paras de perseguirme.,Diga-me por que você não para de me perseguir.
dlg_dialoghi_es.json data[47][73][0],¡haces que la gente quiera echarte a patadas!,Você faz as pessoas quererem te expulsar!
dlg_dialoghi_es.json data[47][85][0],Este... Este no es [font=Bold]lugar para ti[/font].,Este... Este não é o lugar para você.
dlg_dialoghi_es.json data[47][102][0],"No es tan sencillo como tú lo estás planteando, [font=Bold]¿vale?[/font]","Não é tão simples quanto você está fazendo parecer, ok?"
dlg_dialoghi_es.json data[47][110][0],Bien...,Bom...
dlg_dialoghi_es.json data[47][113][0],"Necesitar lavar, ¿qué pensar [font=Bold]Laal[/font]?","Precisando tomar banho, o que pensar [font=Bold]Laal[/font]?"
dlg_dialoghi_es.json data[47][118][0],"¡Otro lado, genio!","Outra maneira, gênio!"
dlg_dialoghi_es.json data[47][125][0],Creo que sí,Eu penso que sim
dlg_dialoghi_es.json data[47][140][0],¡Apriétala!,Aperte!
dlg_dialoghi_es.json data[47][150][0],Una vez vino Hinon y le [font=Bold]grité[/font] que se fuese.,"Assim que Hinon chegou, gritei para ele ir embora."
dlg_dialoghi_es.json data[47][158][0],"Papá, no te oigo.","Pai, não consigo te ouvir."
dlg_dialoghi_es.json data[47][175][0],[font=Bold]¡¡¡Guardiaaas!!![/font],[font=Bold]Guardaas!!![/font]
dlg_dialoghi_es.json data[47][180][0],Estaba huyendo de la vergüenza del día anterior. Se hizo daño y se escondió en un callejón antes de que [font=Bold]las explosiones lo derrumbasen[/font]...,Ele estava fugindo da vergonha do dia anterior. Ele se machucou e se escondeu em um beco antes que as explosões o destruíssem...
dlg_dialoghi_es.json data[47][185][0],"Quería, te lo aseguro.","Eu queria, garanto."
dlg_dialoghi_es.json data[47][190][0],Creo que lo entiendo...,Acho que entendi...
dlg_dialoghi_es.json data[47][195][0],¡[font=Bold]Podemos empezar de nuevo[/font]!,Podemos recomeçar!
dlg_dialoghi_es.json data[48][0][0],Eh... Supongo.,Hum... acho que sim.
dlg_dialoghi_es.json data[48][1][0],Eh... Supongo.,Hum... acho que sim.
dlg_dialoghi_es.json data[48][2][0],Eh... Supongo.,Hum... acho que sim.
dlg_dialoghi_es.json data[48][5][0],[font=Sus]BZZ...[/font],[font=Sus]BZZ...[/font]
dlg_dialoghi_es.json data[48][12][0],El caso es que me resultas familiar. ¿Me recuerdas de dónde eres?,Acontece que você me parece familiar. Você se lembra de onde é?
dlg_dialoghi_es.json data[48][32][0],Creo haberlo visto en la [font=Bold]plaza mayor[/font].  El arzobispo está dando su sermón. A lo mejor Tomoto se ha convertido a la iglesia.,Acho que o vi na praça principal. O arcebispo está fazendo seu sermão. Talvez Tomoto tenha se convertido à igreja.
dlg_dialoghi_es.json data[48][41][0],¡Ten la batería y sal de mi tienda!,Pegue sua bateria e saia da minha loja!
dlg_dialoghi_es.json data[48][50][0],¿Qué?,Que?
dlg_dialoghi_es.json data[48][70][0],¿Y tú? ¿Qué haces en el templo?,E você? O que está fazendo no templo?
dlg_dialoghi_es.json data[48][71][0],¿Cuál es la historia de Beatrix?,Qual é a história de Beatrix?
dlg_dialoghi_es.json data[48][72][0],¡Qué suerte haberte encontrado aquí!,Que sorte a minha ter te encontrado aqui!
dlg_dialoghi_es.json data[48][73][0],¡Ha sido divertido subir a esas turbinas eólicas!,Foi muito divertido subir naquelas turbinas eólicas!
dlg_dialoghi_es.json data[48][74][0],No sé cómo darte las gracias por haberme salvado.,Não sei como te agradecer por me salvar.
dlg_dialoghi_es.json data[48][75][0],Mmm... Sobre lo de ayer...,Hum... Sobre ontem...
dlg_dialoghi_es.json data[48][76][0],Hum... ¿Estás bien?,Hum... Você está bem?
dlg_dialoghi_es.json data[48][77][0],"Bueno, ¿lista para visitar el templo?","Certo, prontos para visitar o templo?"
